Score1	Score2	Pearson
Jensen Differences Distance	Symmetric Chi Squared Distance	0.115401721741453
Jensen Differences Distance	Squared Chi Squared Distance	0.998765152140245
Jensen Differences Distance	Square Root Cosine Correlation	-0.682424499724837
Jensen Differences Distance	Sorensen Distance	0.515967765732813
Jensen Differences Distance	Minokowski 3 Distance	0.691009676241465
Jensen Differences Distance	Minokowski 4 Distance	0.600401496037944
Jensen Differences Distance	Kumar Johnson Divergence	0.0598802378982395
Jensen Differences Distance	Kumar Hassebrook Similarity	-0.502181675757708
Jensen Differences Distance	Kullback Leibler Divergence	0.537637702305928
Jensen Differences Distance	Soergel Distance	0.518547714652925
Kumar Johnson Distance	Spectral Similarity Score	-0.118143855042801
Kumar Johnson Distance	Weighted Cosine Correlation	-0.0459359622126867
Kumar Johnson Distance	Cosine Correlation	-0.118143855042801
Kumar Johnson Distance	Stein Scott Similarity	-0.0349885771187376
Kumar Johnson Distance	Stein Scott Similarity Nist	-0.0537713018266555
Kumar Johnson Distance	Pearson Correlation	-0.0932770461939042
Kumar Johnson Distance	Spearman Correlation	-0.05016876583463
Kumar Johnson Distance	Kendall Tau Correlation	-0.0444424260579209
Kumar Johnson Distance	Euclidean Distance	0.0990458644769704
Kumar Johnson Distance	Manhattan Distance	0.0511565604050812
Kumar Johnson Distance	Jaccard Distance	0.113376193427568
Kumar Johnson Distance	DWT Correlation	-0.0772103413406458
Kumar Johnson Distance	DFT Correlation	-0.101899384278574
Kumar Johnson Distance	Chebyshev Distance	0.0831885031954003
Kumar Johnson Distance	Squared Euclidean Distance	0.0953560480910811
Kumar Johnson Distance	Fidelity Similarity	-0.0727825301317149
Kumar Johnson Distance	Matusita Distance	0.0642064792620639
Kumar Johnson Distance	Squared-chord Distance	0.060989287775581
Kumar Johnson Distance	Harmonic mean Distance	-0.0783264341644947
Kumar Johnson Distance	Pearson Chi Squared Distance	0.972930569338206
Kumar Johnson Distance	Neyman Chi Squared Distance	0.0295146191246878
Kumar Johnson Distance	Probabilistic symmetric X2 Distance	0.0579485345324082
Kumar Johnson Distance	Topsoe Distance	0.0598802378982395
Kumar Johnson Distance	Chernoff Distance	0.0139421144043814
Kumar Johnson Distance	Ruzicka Distance	0.0946492579346988
Kumar Johnson Distance	Roberts Distance	0.0972152923535153
Kumar Johnson Distance	Motyka Distance	-0.0987273778629849
Kumar Johnson Distance	Canberra Distance	0.173158446537719
Kumar Johnson Distance	Canberra Metric	0.0171156411476596
Kumar Johnson Distance	Kulczynski 1 Distance	-0.000420091755495383
Kumar Johnson Distance	Lorentzian Distance	0.043168486994931
Kumar Johnson Distance	Clark Distance	0.166879303757292
Kumar Johnson Distance	Hellinger Distance	0.0642064792620526
Kumar Johnson Distance	Whittaker index of association Distance	0.210637722774217
Kumar Johnson Distance	Spectral Contrast Angle	0.115604649842122
Kumar Johnson Distance	Wave Hedges Distance	0.172866924358914
Kumar Johnson Distance	Dice Similarity	-0.11914612785659
Kumar Johnson Distance	Inner Product Distance	0.107993783745707
Kumar Johnson Distance	Divergence Distance	0.172670928910184
Kumar Johnson Distance	Jensen Differences Distance	0.0598802378982395
Kumar Johnson Distance	Kumar Johnson Distance	1
Kumar Johnson Distance	Avg (L1, L8) Distance	0.054737647237694
Kumar Johnson Distance	Vicis Wave Hadges Distance	0.905960581188321
Kumar Johnson Distance	Vicis-Symmetric X2 1 Distance	0.986794458454097
Kumar Johnson Distance	Vicis-Symmetric X2 2 Distance	0.972931475738262
Kumar Johnson Distance	Vicis-Symmetric X2 3 Distance	0.0559652728074113
Kumar Johnson Distance	Max Symmetric Chi Squared Distance	0.972930679469895
Kumar Johnson Distance	Min Symmetric Chi Squared Distance	0.0303017438006386
Kumar Johnson Distance	Additive Symmetric Chi Squared	0.972931475738262
Kumar Johnson Distance	Battacharya Distance	0.0431006722748682
Kumar Johnson Distance	Generalized Ochai Index	0.0944548741754397
Kumar Johnson Distance	Gower Distance	-0.102923556560518
Kumar Johnson Distance	Improved Square Root Cosine Similarity	-0.0977076677523963
Kumar Johnson Distance	Intersection Similarity	-0.0812289236327631
Kumar Johnson Distance	J Divergence	0.0954748773676131
Kumar Johnson Distance	Jensen Shannon Index	0.0598802378982395
Kumar Johnson Distance	K Divergence	-0.0492751656397875
Kumar Johnson Distance	VW6	0.0303017438006386
Kumar Johnson Distance	VW5	0.972930679469895
Kumar Johnson Distance	VW4	0.0559652728074113
Kumar Johnson Distance	VW3	0.972931475738262
Kumar Johnson Distance	VW2	0.986794458454097
Kumar Johnson Distance	VW1	0.905960581188321
Kumar Johnson Distance	Taneja Divergence	0.0968413265883362
Kumar Johnson Distance	Symmetric Chi Squared Distance	0.905960581188321
Kumar Johnson Distance	Squared Chi Squared Distance	0.0579485345324083
Kumar Johnson Distance	Square Root Cosine Correlation	-0.0811187470032677
Kumar Johnson Distance	Sorensen Distance	0.0987273778629848
Kumar Johnson Distance	Minokowski 3 Distance	0.11380941880263
Kumar Johnson Distance	Minokowski 4 Distance	0.114588342048772
Kumar Johnson Distance	Kumar Johnson Divergence	1
Kumar Johnson Distance	Kumar Hassebrook Similarity	-0.113376193427568
Kumar Johnson Distance	Kullback Leibler Divergence	-0.0214083028511563
Kumar Johnson Distance	Soergel Distance	0.0946492579346988
Avg (L1, L8) Distance	Spectral Similarity Score	-0.440059925887725
Avg (L1, L8) Distance	Weighted Cosine Correlation	-0.306993858775513
Avg (L1, L8) Distance	Cosine Correlation	-0.440059925887725
Avg (L1, L8) Distance	Stein Scott Similarity	-0.244525837013339
Avg (L1, L8) Distance	Stein Scott Similarity Nist	-0.283126145146397
Avg (L1, L8) Distance	Pearson Correlation	-0.469394044250585
Avg (L1, L8) Distance	Spearman Correlation	-0.234577382014329
Avg (L1, L8) Distance	Kendall Tau Correlation	-0.226236466895454
Avg (L1, L8) Distance	Euclidean Distance	0.843169209288578
Avg (L1, L8) Distance	Manhattan Distance	0.998633745765355
Avg (L1, L8) Distance	Jaccard Distance	0.471871196737323
Avg (L1, L8) Distance	DWT Correlation	-0.399454755945909
Avg (L1, L8) Distance	DFT Correlation	-0.336626827140279
Avg (L1, L8) Distance	Chebyshev Distance	0.392094999710119
Avg (L1, L8) Distance	Squared Euclidean Distance	0.873127915584434
Avg (L1, L8) Distance	Fidelity Similarity	-0.0353682520563668
Avg (L1, L8) Distance	Matusita Distance	0.956914947014343
Avg (L1, L8) Distance	Squared-chord Distance	0.972469738667581
Avg (L1, L8) Distance	Harmonic mean Distance	-0.118190958668973
Avg (L1, L8) Distance	Pearson Chi Squared Distance	0.0992052198975711
Avg (L1, L8) Distance	Neyman Chi Squared Distance	0.415787236542464
Avg (L1, L8) Distance	Probabilistic symmetric X2 Distance	0.991504928470692
Avg (L1, L8) Distance	Topsoe Distance	0.985087746561758
Avg (L1, L8) Distance	Chernoff Distance	-0.118005322061614
Avg (L1, L8) Distance	Ruzicka Distance	0.459816836376613
Avg (L1, L8) Distance	Roberts Distance	0.452778038207431
Avg (L1, L8) Distance	Motyka Distance	-0.447028086581615
Avg (L1, L8) Distance	Canberra Distance	0.410583331318279
Avg (L1, L8) Distance	Canberra Metric	0.198270372483969
Avg (L1, L8) Distance	Kulczynski 1 Distance	-0.0262700819329045
Avg (L1, L8) Distance	Lorentzian Distance	0.992599344215932
Avg (L1, L8) Distance	Clark Distance	0.437277533800365
Avg (L1, L8) Distance	Hellinger Distance	0.956914947014371
Avg (L1, L8) Distance	Whittaker index of association Distance	0.543775237199867
Avg (L1, L8) Distance	Spectral Contrast Angle	0.456117188677657
Avg (L1, L8) Distance	Wave Hedges Distance	0.403642125532557
Avg (L1, L8) Distance	Dice Similarity	-0.447553952365
Avg (L1, L8) Distance	Inner Product Distance	0.267018229860381
Avg (L1, L8) Distance	Divergence Distance	0.41841866295983
Avg (L1, L8) Distance	Jensen Differences Distance	0.985087746561758
Avg (L1, L8) Distance	Kumar Johnson Distance	0.054737647237694
Avg (L1, L8) Distance	Avg (L1, L8) Distance	1
Avg (L1, L8) Distance	Vicis Wave Hadges Distance	0.108960389452293
Avg (L1, L8) Distance	Vicis-Symmetric X2 1 Distance	0.0492000771322218
Avg (L1, L8) Distance	Vicis-Symmetric X2 2 Distance	0.0993463119531677
Avg (L1, L8) Distance	Vicis-Symmetric X2 3 Distance	0.995546538071238
Avg (L1, L8) Distance	Max Symmetric Chi Squared Distance	0.0992053387536763
Avg (L1, L8) Distance	Min Symmetric Chi Squared Distance	0.416320480563437
Avg (L1, L8) Distance	Additive Symmetric Chi Squared	0.0993463119531679
Avg (L1, L8) Distance	Battacharya Distance	-0.0398431514765923
Avg (L1, L8) Distance	Generalized Ochai Index	0.442457906876805
Avg (L1, L8) Distance	Gower Distance	0.34561848883534
Avg (L1, L8) Distance	Improved Square Root Cosine Similarity	-0.544232096258253
Avg (L1, L8) Distance	Intersection Similarity	-0.168933941499687
Avg (L1, L8) Distance	J Divergence	0.864060670199329
Avg (L1, L8) Distance	Jensen Shannon Index	0.985087746561758
Avg (L1, L8) Distance	K Divergence	0.592975141113909
Avg (L1, L8) Distance	VW6	0.416320480563437
Avg (L1, L8) Distance	VW5	0.0992053387536763
Avg (L1, L8) Distance	VW4	0.995546538071238
Avg (L1, L8) Distance	VW3	0.0993463119531677
Avg (L1, L8) Distance	VW2	0.0492000771322218
Avg (L1, L8) Distance	VW1	0.108960389452293
Avg (L1, L8) Distance	Taneja Divergence	0.854691278618334
Avg (L1, L8) Distance	Symmetric Chi Squared Distance	0.108960389452292
Avg (L1, L8) Distance	Squared Chi Squared Distance	0.991504928470693
Avg (L1, L8) Distance	Square Root Cosine Correlation	-0.630110562255418
Avg (L1, L8) Distance	Sorensen Distance	0.447028086581615
Avg (L1, L8) Distance	Minokowski 3 Distance	0.686183777516876
Avg (L1, L8) Distance	Minokowski 4 Distance	0.597129996058091
Avg (L1, L8) Distance	Kumar Johnson Divergence	0.054737647237694
Avg (L1, L8) Distance	Kumar Hassebrook Similarity	-0.471871196737323
Avg (L1, L8) Distance	Kullback Leibler Divergence	0.52133802552414
Avg (L1, L8) Distance	Soergel Distance	0.459816836376613
Vicis Wave Hadges Distance	Spectral Similarity Score	-0.108463819249565
Vicis Wave Hadges Distance	Weighted Cosine Correlation	-0.0484973292753632
Vicis Wave Hadges Distance	Cosine Correlation	-0.108463819249565
Vicis Wave Hadges Distance	Stein Scott Similarity	-0.0330354835931573
Vicis Wave Hadges Distance	Stein Scott Similarity Nist	-0.0514322168209242
Vicis Wave Hadges Distance	Pearson Correlation	-0.0799989126113928
Vicis Wave Hadges Distance	Spearman Correlation	-0.0619152148457994
Vicis Wave Hadges Distance	Kendall Tau Correlation	-0.0546802320446853
Vicis Wave Hadges Distance	Euclidean Distance	0.110700741593562
Vicis Wave Hadges Distance	Manhattan Distance	0.107380185784591
Vicis Wave Hadges Distance	Jaccard Distance	0.105402016542633
Vicis Wave Hadges Distance	DWT Correlation	-0.0751052831134195
Vicis Wave Hadges Distance	DFT Correlation	-0.103675508503433
Vicis Wave Hadges Distance	Chebyshev Distance	0.0679205611281675
Vicis Wave Hadges Distance	Squared Euclidean Distance	0.110891113291143
Vicis Wave Hadges Distance	Fidelity Similarity	-0.0567431269305328
Vicis Wave Hadges Distance	Matusita Distance	0.114972908466588
Vicis Wave Hadges Distance	Squared-chord Distance	0.114989292749532
Vicis Wave Hadges Distance	Harmonic mean Distance	-0.0665927112694077
Vicis Wave Hadges Distance	Pearson Chi Squared Distance	0.952789547475063
Vicis Wave Hadges Distance	Neyman Chi Squared Distance	0.00613010037777155
Vicis Wave Hadges Distance	Probabilistic symmetric X2 Distance	0.11394296691511
Vicis Wave Hadges Distance	Topsoe Distance	0.115401721741454
Vicis Wave Hadges Distance	Chernoff Distance	-0.0381059363214269
Vicis Wave Hadges Distance	Ruzicka Distance	0.0971223365327974
Vicis Wave Hadges Distance	Roberts Distance	0.0948578830491803
Vicis Wave Hadges Distance	Motyka Distance	-0.0994807238490114
Vicis Wave Hadges Distance	Canberra Distance	0.24576715453216
Vicis Wave Hadges Distance	Canberra Metric	0.00769750702703666
Vicis Wave Hadges Distance	Kulczynski 1 Distance	-0.00413377069332334
Vicis Wave Hadges Distance	Lorentzian Distance	0.104720312730721
Vicis Wave Hadges Distance	Clark Distance	0.239952766057122
Vicis Wave Hadges Distance	Hellinger Distance	0.114972908466575
Vicis Wave Hadges Distance	Whittaker index of association Distance	0.287165926709069
Vicis Wave Hadges Distance	Spectral Contrast Angle	0.10662016780395
Vicis Wave Hadges Distance	Wave Hedges Distance	0.245819009586242
Vicis Wave Hadges Distance	Dice Similarity	-0.110657584416506
Vicis Wave Hadges Distance	Inner Product Distance	0.096807337997652
Vicis Wave Hadges Distance	Divergence Distance	0.244389291644054
Vicis Wave Hadges Distance	Jensen Differences Distance	0.115401721741454
Vicis Wave Hadges Distance	Kumar Johnson Distance	0.905960581188321
Vicis Wave Hadges Distance	Avg (L1, L8) Distance	0.108960389452293
Vicis Wave Hadges Distance	Vicis Wave Hadges Distance	1
Vicis Wave Hadges Distance	Vicis-Symmetric X2 1 Distance	0.895686118537522
Vicis Wave Hadges Distance	Vicis-Symmetric X2 2 Distance	0.952782655965298
Vicis Wave Hadges Distance	Vicis-Symmetric X2 3 Distance	0.112076611759872
Vicis Wave Hadges Distance	Max Symmetric Chi Squared Distance	0.952789507743026
Vicis Wave Hadges Distance	Min Symmetric Chi Squared Distance	0.00729137743785307
Vicis Wave Hadges Distance	Additive Symmetric Chi Squared	0.952782655965298
Vicis Wave Hadges Distance	Battacharya Distance	0.0251827536147167
Vicis Wave Hadges Distance	Generalized Ochai Index	0.0900577519999437
Vicis Wave Hadges Distance	Gower Distance	-0.136569964334257
Vicis Wave Hadges Distance	Improved Square Root Cosine Similarity	-0.11638739280646
Vicis Wave Hadges Distance	Intersection Similarity	-0.0689455278777752
Vicis Wave Hadges Distance	J Divergence	0.150110840173724
Vicis Wave Hadges Distance	Jensen Shannon Index	0.115401721741454
Vicis Wave Hadges Distance	K Divergence	-0.0951547713945646
Vicis Wave Hadges Distance	VW6	0.00729137743785307
Vicis Wave Hadges Distance	VW5	0.952789507743026
Vicis Wave Hadges Distance	VW4	0.112076611759872
Vicis Wave Hadges Distance	VW3	0.952782655965298
Vicis Wave Hadges Distance	VW2	0.895686118537522
Vicis Wave Hadges Distance	VW1	1
Vicis Wave Hadges Distance	Taneja Divergence	0.151216760891324
Vicis Wave Hadges Distance	Symmetric Chi Squared Distance	1
Vicis Wave Hadges Distance	Squared Chi Squared Distance	0.11394296691511
Vicis Wave Hadges Distance	Square Root Cosine Correlation	-0.0882769730660038
Vicis Wave Hadges Distance	Sorensen Distance	0.0994807238490114
Vicis Wave Hadges Distance	Minokowski 3 Distance	0.109043633814702
Vicis Wave Hadges Distance	Minokowski 4 Distance	0.103726274318577
Vicis Wave Hadges Distance	Kumar Johnson Divergence	0.905960581188321
Vicis Wave Hadges Distance	Kumar Hassebrook Similarity	-0.105402016542633
Vicis Wave Hadges Distance	Kullback Leibler Divergence	-0.0549165377788717
Vicis Wave Hadges Distance	Soergel Distance	0.0971223365327974
Vicis-Symmetric X2 1 Distance	Spectral Similarity Score	-0.0957548992349435
Vicis-Symmetric X2 1 Distance	Weighted Cosine Correlation	-0.0344125527526201
Vicis-Symmetric X2 1 Distance	Cosine Correlation	-0.0957548992349435
Vicis-Symmetric X2 1 Distance	Stein Scott Similarity	-0.0260974702847427
Vicis-Symmetric X2 1 Distance	Stein Scott Similarity Nist	-0.0419975505485625
Vicis-Symmetric X2 1 Distance	Pearson Correlation	-0.0735673684275454
Vicis-Symmetric X2 1 Distance	Spearman Correlation	-0.0393995513498927
Vicis-Symmetric X2 1 Distance	Kendall Tau Correlation	-0.0342402757389273
Vicis-Symmetric X2 1 Distance	Euclidean Distance	0.0822909088853459
Vicis-Symmetric X2 1 Distance	Manhattan Distance	0.046616535990446
Vicis-Symmetric X2 1 Distance	Jaccard Distance	0.0909142114000796
Vicis-Symmetric X2 1 Distance	DWT Correlation	-0.0606458680925685
Vicis-Symmetric X2 1 Distance	DFT Correlation	-0.0832558861097655
Vicis-Symmetric X2 1 Distance	Chebyshev Distance	0.0635892986375151
Vicis-Symmetric X2 1 Distance	Squared Euclidean Distance	0.0803297438900566
Vicis-Symmetric X2 1 Distance	Fidelity Similarity	-0.0582924437990822
Vicis-Symmetric X2 1 Distance	Matusita Distance	0.0565552230031306
Vicis-Symmetric X2 1 Distance	Squared-chord Distance	0.0545891230099775
Vicis-Symmetric X2 1 Distance	Harmonic mean Distance	-0.0634216084201706
Vicis-Symmetric X2 1 Distance	Pearson Chi Squared Distance	0.939592657894468
Vicis-Symmetric X2 1 Distance	Neyman Chi Squared Distance	0.0282247556524232
Vicis-Symmetric X2 1 Distance	Probabilistic symmetric X2 Distance	0.0524193981716467
Vicis-Symmetric X2 1 Distance	Topsoe Distance	0.0540043267557244
Vicis-Symmetric X2 1 Distance	Chernoff Distance	0.003636090123495
Vicis-Symmetric X2 1 Distance	Ruzicka Distance	0.0773568438873414
Vicis-Symmetric X2 1 Distance	Roberts Distance	0.0793838664104421
Vicis-Symmetric X2 1 Distance	Motyka Distance	-0.0814433129402731
Vicis-Symmetric X2 1 Distance	Canberra Distance	0.164214791008126
Vicis-Symmetric X2 1 Distance	Canberra Metric	0.0162541400925448
Vicis-Symmetric X2 1 Distance	Kulczynski 1 Distance	-0.000591016152670263
Vicis-Symmetric X2 1 Distance	Lorentzian Distance	0.0403418822583705
Vicis-Symmetric X2 1 Distance	Clark Distance	0.157188702964645
Vicis-Symmetric X2 1 Distance	Hellinger Distance	0.0565552230031344
Vicis-Symmetric X2 1 Distance	Whittaker index of association Distance	0.194703199248888
Vicis-Symmetric X2 1 Distance	Spectral Contrast Angle	0.0933094778582901
Vicis-Symmetric X2 1 Distance	Wave Hedges Distance	0.163865888320244
Vicis-Symmetric X2 1 Distance	Dice Similarity	-0.0965690999760271
Vicis-Symmetric X2 1 Distance	Inner Product Distance	0.0868317634464776
Vicis-Symmetric X2 1 Distance	Divergence Distance	0.163863410236287
Vicis-Symmetric X2 1 Distance	Jensen Differences Distance	0.0540043267557244
Vicis-Symmetric X2 1 Distance	Kumar Johnson Distance	0.986794458454097
Vicis-Symmetric X2 1 Distance	Avg (L1, L8) Distance	0.0492000771322218
Vicis-Symmetric X2 1 Distance	Vicis Wave Hadges Distance	0.895686118537522
Vicis-Symmetric X2 1 Distance	Vicis-Symmetric X2 1 Distance	1
Vicis-Symmetric X2 1 Distance	Vicis-Symmetric X2 2 Distance	0.939593438093814
Vicis-Symmetric X2 1 Distance	Vicis-Symmetric X2 3 Distance	0.0507143211795524
Vicis-Symmetric X2 1 Distance	Max Symmetric Chi Squared Distance	0.939592798266752
Vicis-Symmetric X2 1 Distance	Min Symmetric Chi Squared Distance	0.0288846298996976
Vicis-Symmetric X2 1 Distance	Additive Symmetric Chi Squared	0.939593438093814
Vicis-Symmetric X2 1 Distance	Battacharya Distance	0.0368148108644233
Vicis-Symmetric X2 1 Distance	Generalized Ochai Index	0.0775072218940514
Vicis-Symmetric X2 1 Distance	Gower Distance	-0.0958083087996006
Vicis-Symmetric X2 1 Distance	Improved Square Root Cosine Similarity	-0.085758505948056
Vicis-Symmetric X2 1 Distance	Intersection Similarity	-0.0653627950474358
Vicis-Symmetric X2 1 Distance	J Divergence	0.0822415350499247
Vicis-Symmetric X2 1 Distance	Jensen Shannon Index	0.0540043267557243
Vicis-Symmetric X2 1 Distance	K Divergence	-0.0460047069559076
Vicis-Symmetric X2 1 Distance	VW6	0.0288846298996976
Vicis-Symmetric X2 1 Distance	VW5	0.939592798266752
Vicis-Symmetric X2 1 Distance	VW4	0.0507143211795524
Vicis-Symmetric X2 1 Distance	VW3	0.939593438093814
Vicis-Symmetric X2 1 Distance	VW2	1
Vicis-Symmetric X2 1 Distance	VW1	0.895686118537522
Vicis-Symmetric X2 1 Distance	Taneja Divergence	0.0832997052839743
Vicis-Symmetric X2 1 Distance	Symmetric Chi Squared Distance	0.895686118537523
Vicis-Symmetric X2 1 Distance	Squared Chi Squared Distance	0.0524193981716467
Vicis-Symmetric X2 1 Distance	Square Root Cosine Correlation	-0.0688302080192746
Vicis-Symmetric X2 1 Distance	Sorensen Distance	0.0814433129402731
Vicis-Symmetric X2 1 Distance	Minokowski 3 Distance	0.0922062007731141
Vicis-Symmetric X2 1 Distance	Minokowski 4 Distance	0.0916941409573876
Vicis-Symmetric X2 1 Distance	Kumar Johnson Divergence	0.986794458454097
Vicis-Symmetric X2 1 Distance	Kumar Hassebrook Similarity	-0.0909142114000795
Vicis-Symmetric X2 1 Distance	Kullback Leibler Divergence	-0.019367590947292
Vicis-Symmetric X2 1 Distance	Soergel Distance	0.0773568438873414
Vicis-Symmetric X2 2 Distance	Spectral Similarity Score	-0.154006914210645
Vicis-Symmetric X2 2 Distance	Weighted Cosine Correlation	-0.0728991880492964
Vicis-Symmetric X2 2 Distance	Cosine Correlation	-0.154006914210645
Vicis-Symmetric X2 2 Distance	Stein Scott Similarity	-0.054878259649655
Vicis-Symmetric X2 2 Distance	Stein Scott Similarity Nist	-0.0788498619392629
Vicis-Symmetric X2 2 Distance	Pearson Correlation	-0.125824702905951
Vicis-Symmetric X2 2 Distance	Spearman Correlation	-0.0796556678393508
Vicis-Symmetric X2 2 Distance	Kendall Tau Correlation	-0.0724480621327449
Vicis-Symmetric X2 2 Distance	Euclidean Distance	0.14271726252094
Vicis-Symmetric X2 2 Distance	Manhattan Distance	0.0952031679003804
Vicis-Symmetric X2 2 Distance	Jaccard Distance	0.149684475878617
Vicis-Symmetric X2 2 Distance	DWT Correlation	-0.109585261526931
Vicis-Symmetric X2 2 Distance	DFT Correlation	-0.136591037608655
Vicis-Symmetric X2 2 Distance	Chebyshev Distance	0.109501059816339
Vicis-Symmetric X2 2 Distance	Squared Euclidean Distance	0.139655534400375
Vicis-Symmetric X2 2 Distance	Fidelity Similarity	-0.0936563389210931
Vicis-Symmetric X2 2 Distance	Matusita Distance	0.111601311095126
Vicis-Symmetric X2 2 Distance	Squared-chord Distance	0.108758343262968
Vicis-Symmetric X2 2 Distance	Harmonic mean Distance	-0.101623224204423
Vicis-Symmetric X2 2 Distance	Pearson Chi Squared Distance	0.999999941702898
Vicis-Symmetric X2 2 Distance	Neyman Chi Squared Distance	0.027779132623178
Vicis-Symmetric X2 2 Distance	Probabilistic symmetric X2 Distance	0.104285784804856
Vicis-Symmetric X2 2 Distance	Topsoe Distance	0.10692351179476
Vicis-Symmetric X2 2 Distance	Chernoff Distance	0.0138550121875686
Vicis-Symmetric X2 2 Distance	Ruzicka Distance	0.129019358381928
Vicis-Symmetric X2 2 Distance	Roberts Distance	0.130521423605103
Vicis-Symmetric X2 2 Distance	Motyka Distance	-0.133241993054726
Vicis-Symmetric X2 2 Distance	Canberra Distance	0.201874821484544
Vicis-Symmetric X2 2 Distance	Canberra Metric	0.0231976262782832
Vicis-Symmetric X2 2 Distance	Kulczynski 1 Distance	0.00103917349112032
Vicis-Symmetric X2 2 Distance	Lorentzian Distance	0.0861146466270968
Vicis-Symmetric X2 2 Distance	Clark Distance	0.197829907922042
Vicis-Symmetric X2 2 Distance	Hellinger Distance	0.111601311095125
Vicis-Symmetric X2 2 Distance	Whittaker index of association Distance	0.253381750746005
Vicis-Symmetric X2 2 Distance	Spectral Contrast Angle	0.151435866650154
Vicis-Symmetric X2 2 Distance	Wave Hedges Distance	0.201428398441758
Vicis-Symmetric X2 2 Distance	Dice Similarity	-0.155855940194441
Vicis-Symmetric X2 2 Distance	Inner Product Distance	0.138922803298488
Vicis-Symmetric X2 2 Distance	Divergence Distance	0.201451464322002
Vicis-Symmetric X2 2 Distance	Jensen Differences Distance	0.10692351179476
Vicis-Symmetric X2 2 Distance	Kumar Johnson Distance	0.972931475738262
Vicis-Symmetric X2 2 Distance	Avg (L1, L8) Distance	0.0993463119531677
Vicis-Symmetric X2 2 Distance	Vicis Wave Hadges Distance	0.952782655965298
Vicis-Symmetric X2 2 Distance	Vicis-Symmetric X2 1 Distance	0.939593438093814
Vicis-Symmetric X2 2 Distance	Vicis-Symmetric X2 2 Distance	1
Vicis-Symmetric X2 2 Distance	Vicis-Symmetric X2 3 Distance	0.101642462706554
Vicis-Symmetric X2 2 Distance	Max Symmetric Chi Squared Distance	0.999999941923196
Vicis-Symmetric X2 2 Distance	Min Symmetric Chi Squared Distance	0.0289147465337833
Vicis-Symmetric X2 2 Distance	Additive Symmetric Chi Squared	1
Vicis-Symmetric X2 2 Distance	Battacharya Distance	0.0502518155549565
Vicis-Symmetric X2 2 Distance	Generalized Ochai Index	0.126627736808689
Vicis-Symmetric X2 2 Distance	Gower Distance	-0.104308101994878
Vicis-Symmetric X2 2 Distance	Improved Square Root Cosine Similarity	-0.128031514361443
Vicis-Symmetric X2 2 Distance	Intersection Similarity	-0.105479565189532
Vicis-Symmetric X2 2 Distance	J Divergence	0.15418777468076
Vicis-Symmetric X2 2 Distance	Jensen Shannon Index	0.10692351179476
Vicis-Symmetric X2 2 Distance	K Divergence	-0.0667467280530459
Vicis-Symmetric X2 2 Distance	VW6	0.0289147465337833
Vicis-Symmetric X2 2 Distance	VW5	0.999999941923196
Vicis-Symmetric X2 2 Distance	VW4	0.101642462706554
Vicis-Symmetric X2 2 Distance	VW3	1
Vicis-Symmetric X2 2 Distance	VW2	0.939593438093814
Vicis-Symmetric X2 2 Distance	VW1	0.952782655965298
Vicis-Symmetric X2 2 Distance	Taneja Divergence	0.155893290895338
Vicis-Symmetric X2 2 Distance	Symmetric Chi Squared Distance	0.952782655965297
Vicis-Symmetric X2 2 Distance	Squared Chi Squared Distance	0.104285784804857
Vicis-Symmetric X2 2 Distance	Square Root Cosine Correlation	-0.114675281031834
Vicis-Symmetric X2 2 Distance	Sorensen Distance	0.133241993054726
Vicis-Symmetric X2 2 Distance	Minokowski 3 Distance	0.154220376364964
Vicis-Symmetric X2 2 Distance	Minokowski 4 Distance	0.152165353305294
Vicis-Symmetric X2 2 Distance	Kumar Johnson Divergence	0.972931475738262
Vicis-Symmetric X2 2 Distance	Kumar Hassebrook Similarity	-0.149684475878617
Vicis-Symmetric X2 2 Distance	Kullback Leibler Divergence	-0.031451431801929
Vicis-Symmetric X2 2 Distance	Soergel Distance	0.129019358381928
Vicis-Symmetric X2 3 Distance	Spectral Similarity Score	-0.455570964084425
Vicis-Symmetric X2 3 Distance	Weighted Cosine Correlation	-0.345383871092845
Vicis-Symmetric X2 3 Distance	Cosine Correlation	-0.455570964084425
Vicis-Symmetric X2 3 Distance	Stein Scott Similarity	-0.280912211597519
Vicis-Symmetric X2 3 Distance	Stein Scott Similarity Nist	-0.325314453455572
Vicis-Symmetric X2 3 Distance	Pearson Correlation	-0.484501851960958
Vicis-Symmetric X2 3 Distance	Spearman Correlation	-0.278611951569662
Vicis-Symmetric X2 3 Distance	Kendall Tau Correlation	-0.270294252195507
Vicis-Symmetric X2 3 Distance	Euclidean Distance	0.840364003286469
Vicis-Symmetric X2 3 Distance	Manhattan Distance	0.995858305338654
Vicis-Symmetric X2 3 Distance	Jaccard Distance	0.477374365599327
Vicis-Symmetric X2 3 Distance	DWT Correlation	-0.429098350017071
Vicis-Symmetric X2 3 Distance	DFT Correlation	-0.37090633859277
Vicis-Symmetric X2 3 Distance	Chebyshev Distance	0.360915461100097
Vicis-Symmetric X2 3 Distance	Squared Euclidean Distance	0.876985870086811
Vicis-Symmetric X2 3 Distance	Fidelity Similarity	-0.0907620941843542
Vicis-Symmetric X2 3 Distance	Matusita Distance	0.969978324917981
Vicis-Symmetric X2 3 Distance	Squared-chord Distance	0.987416968449049
Vicis-Symmetric X2 3 Distance	Harmonic mean Distance	-0.168957673319602
