Score1	Score2	Pearson
VW3	Intersection Similarity	-0.0660652727542433
VW3	J Divergence	0.120732689841784
VW3	Jensen Shannon Index	0.0734485650914584
VW3	K Divergence	0.0636885550178975
VW3	VW6	0.00145378742176031
VW3	VW5	0.999999468725705
VW3	VW4	0.0687739221156802
VW3	VW3	1
VW3	VW2	0.851421317289003
VW3	VW1	0.797352076298547
VW3	Taneja Divergence	0.122141333133789
VW3	Symmetric Chi Squared Distance	0.797352082680857
VW3	Squared Chi Squared Distance	0.0705334414897522
VW3	Square Root Cosine Correlation	-0.0778122390560209
VW3	Sorensen Distance	0.0660652727545603
VW3	Minokowski 3 Distance	0.0864238517231104
VW3	Minokowski 4 Distance	0.0853896386105897
VW3	Kumar Johnson Divergence	0.93664843192078
VW3	Kumar Hassebrook Similarity	-0.114519870779702
VW3	Kullback Leibler Divergence	0.103280395826243
VW3	Soergel Distance	0.0678435532123597
VW2	Spectral Similarity Score	-0.0403576890793744
VW2	Weighted Cosine Correlation	-0.00876239912604653
VW2	Cosine Correlation	-0.0403576890793744
VW2	Stein Scott Similarity	-0.0202050510331562
VW2	Stein Scott Similarity Nist	-0.0199834286879546
VW2	Pearson Correlation	-0.0281604224279256
VW2	Spearman Correlation	0.040116484974626
VW2	Kendall Tau Correlation	0.0421781561548975
VW2	Euclidean Distance	0.00387615137182732
VW2	Manhattan Distance	0.00785572652918556
VW2	Jaccard Distance	0.0417388646745938
VW2	DWT Correlation	-0.0239291090182775
VW2	DFT Correlation	-0.0410888130379013
VW2	Chebyshev Distance	0.00953965096207998
VW2	Squared Euclidean Distance	-0.00307881611599481
VW2	Fidelity Similarity	-0.0121190298661172
VW2	Matusita Distance	0.0143172128410768
VW2	Squared-chord Distance	0.0121190298662378
VW2	Harmonic mean Distance	-0.00965076878376871
VW2	Pearson Chi Squared Distance	0.851441727697911
VW2	Neyman Chi Squared Distance	-0.0201000069270234
VW2	Probabilistic symmetric X2 Distance	0.00965076878418905
VW2	Topsoe Distance	0.0107953613724398
VW2	Chernoff Distance	-0.033012142017955
VW2	Ruzicka Distance	0.0104127928500215
VW2	Roberts Distance	0.0064075035297968
VW2	Motyka Distance	-0.00785572652773911
VW2	Canberra Distance	0.160577567936411
VW2	Canberra Metric	-0.00699461195594379
VW2	Kulczynski 1 Distance	-0.00927093843258426
VW2	Lorentzian Distance	0.00917908375222379
VW2	Clark Distance	0.147524745933566
VW2	Hellinger Distance	0.0143172128401332
VW2	Whittaker index of association Distance	0.160563232475168
VW2	Spectral Contrast Angle	0.0409123994837897
VW2	Wave Hedges Distance	0.160222352365519
VW2	Dice Similarity	-0.0405643475184813
VW2	Inner Product Distance	0.0418011636605232
VW2	Divergence Distance	0.160546345624659
VW2	Jensen Differences Distance	0.0107953613715922
VW2	Kumar Johnson Distance	0.945810396117081
VW2	Avg (L1, L8) Distance	0.00956319948504627
VW2	Vicis Wave Hadges Distance	0.667321049842741
VW2	Vicis-Symmetric X2 1 Distance	1
VW2	Vicis-Symmetric X2 2 Distance	0.851421317289003
VW2	Vicis-Symmetric X2 3 Distance	0.00887177920362
VW2	Max Symmetric Chi Squared Distance	0.851442737658634
VW2	Min Symmetric Chi Squared Distance	-0.0199916688213746
VW2	Additive Symmetric Chi Squared	0.851421317289003
VW2	Battacharya Distance	-0.0104654752167598
VW2	Generalized Ochai Index	0.00785572652849535
VW2	Gower Distance	-0.0795584508730064
VW2	Improved Square Root Cosine Similarity	-0.0487639310978706
VW2	Intersection Similarity	-0.00785572652836536
VW2	J Divergence	0.027839217277401
VW2	Jensen Shannon Index	0.0107953613715922
VW2	K Divergence	0.00329065440695723
VW2	VW6	-0.0199916688213746
VW2	VW5	0.851442737658634
VW2	VW4	0.00887177920362
VW2	VW3	0.851421317289003
VW2	VW2	1
VW2	VW1	0.667321049842741
VW2	Taneja Divergence	0.0284109445206279
VW2	Symmetric Chi Squared Distance	0.667321058912395
VW2	Squared Chi Squared Distance	0.00965076878435922
VW2	Square Root Cosine Correlation	-0.0121190298661168
VW2	Sorensen Distance	0.00785572652849535
VW2	Minokowski 3 Distance	0.00632354030785309
VW2	Minokowski 4 Distance	0.00752262239558518
VW2	Kumar Johnson Divergence	0.945810396117081
VW2	Kumar Hassebrook Similarity	-0.0417388646729382
VW2	Kullback Leibler Divergence	0.0377813808283411
VW2	Soergel Distance	0.0104127928500215
VW1	Spectral Similarity Score	-0.0857713754128022
VW1	Weighted Cosine Correlation	-0.0262256255380607
VW1	Cosine Correlation	-0.0857713754128022
VW1	Stein Scott Similarity	-0.0361694017377879
VW1	Stein Scott Similarity Nist	-0.0383036175992132
VW1	Pearson Correlation	-0.0585054162941491
VW1	Spearman Correlation	-0.000428428240843266
VW1	Kendall Tau Correlation	0.00795489131517746
VW1	Euclidean Distance	-0.00523614780823343
VW1	Manhattan Distance	0.035852174541727
VW1	Jaccard Distance	0.0874617846090186
VW1	DWT Correlation	-0.0553844258488254
VW1	DFT Correlation	-0.0929151170486828
VW1	Chebyshev Distance	-0.0063638503759112
VW1	Squared Euclidean Distance	-0.00808178800993651
VW1	Fidelity Similarity	-0.0329707573506443
VW1	Matusita Distance	0.0394072365467782
VW1	Squared-chord Distance	0.0329707573511216
VW1	Harmonic mean Distance	-0.0361621007113374
VW1	Pearson Chi Squared Distance	0.797323739191242
VW1	Neyman Chi Squared Distance	0.025427198138684
VW1	Probabilistic symmetric X2 Distance	0.0361621007115659
VW1	Topsoe Distance	0.0354915530654392
VW1	Chernoff Distance	-0.080910349065559
VW1	Ruzicka Distance	0.0422459018182789
VW1	Roberts Distance	0.0349399661931198
VW1	Motyka Distance	-0.0358521745396318
VW1	Canberra Distance	0.340529082495225
VW1	Canberra Metric	-0.0643437587161135
VW1	Kulczynski 1 Distance	-0.023576644048369
VW1	Lorentzian Distance	0.0423110869671059
VW1	Clark Distance	0.322946681622194
VW1	Hellinger Distance	0.0394072365458565
VW1	Whittaker index of association Distance	0.360765348135963
VW1	Spectral Contrast Angle	0.0877335160806846
VW1	Wave Hedges Distance	0.343833262005372
VW1	Dice Similarity	-0.083983682029587
VW1	Inner Product Distance	0.101355245109693
VW1	Divergence Distance	0.333957649783177
VW1	Jensen Differences Distance	0.0354915530614001
VW1	Kumar Johnson Distance	0.652656499587094
VW1	Avg (L1, L8) Distance	0.023959727340735
VW1	Vicis Wave Hadges Distance	1
VW1	Vicis-Symmetric X2 1 Distance	0.667321049842741
VW1	Vicis-Symmetric X2 2 Distance	0.797352076298547
VW1	Vicis-Symmetric X2 3 Distance	0.0362153469233093
VW1	Max Symmetric Chi Squared Distance	0.797322021273497
VW1	Min Symmetric Chi Squared Distance	0.029907824280419
VW1	Additive Symmetric Chi Squared	0.797352076298547
VW1	Battacharya Distance	-0.0266266563106905
VW1	Generalized Ochai Index	0.0358521745414036
VW1	Gower Distance	-0.199212142052307
VW1	Improved Square Root Cosine Similarity	-0.14404021378375
VW1	Intersection Similarity	-0.0358521745409079
VW1	J Divergence	0.0511933998726819
VW1	Jensen Shannon Index	0.0354915530614001
VW1	K Divergence	0.0186383312556258
VW1	VW6	0.029907824280419
VW1	VW5	0.797322021273497
VW1	VW4	0.0362153469233093
VW1	VW3	0.797352076298547
VW1	VW2	0.667321049842741
VW1	VW1	1
VW1	Taneja Divergence	0.0516158813712054
VW1	Symmetric Chi Squared Distance	0.999999999976449
VW1	Squared Chi Squared Distance	0.0361621007118064
VW1	Square Root Cosine Correlation	-0.0329707573506417
VW1	Sorensen Distance	0.0358521745414036
VW1	Minokowski 3 Distance	-0.00541946495004166
VW1	Minokowski 4 Distance	-0.00582317831805936
VW1	Kumar Johnson Divergence	0.652656499587094
VW1	Kumar Hassebrook Similarity	-0.0874617846071896
VW1	Kullback Leibler Divergence	0.0758824629564258
VW1	Soergel Distance	0.0422459018182789
Taneja Divergence	Spectral Similarity Score	-0.762804756936534
Taneja Divergence	Weighted Cosine Correlation	-0.760131511462907
Taneja Divergence	Cosine Correlation	-0.762804756936534
Taneja Divergence	Stein Scott Similarity	-0.683791118438497
Taneja Divergence	Stein Scott Similarity Nist	-0.803555400895833
Taneja Divergence	Pearson Correlation	-0.767460527496226
Taneja Divergence	Spearman Correlation	-0.8250105761086
Taneja Divergence	Kendall Tau Correlation	-0.825091262605123
Taneja Divergence	Euclidean Distance	0.590961326731161
Taneja Divergence	Manhattan Distance	0.840393195916047
Taneja Divergence	Jaccard Distance	0.729060592253259
Taneja Divergence	DWT Correlation	-0.812571046315215
Taneja Divergence	DFT Correlation	-0.833188831444773
Taneja Divergence	Chebyshev Distance	0.444357956651011
Taneja Divergence	Squared Euclidean Distance	0.515009908507442
Taneja Divergence	Fidelity Similarity	-0.92674165680682
Taneja Divergence	Matusita Distance	0.903181720822249
Taneja Divergence	Squared-chord Distance	0.926741656806723
Taneja Divergence	Harmonic mean Distance	-0.873591645055853
Taneja Divergence	Pearson Chi Squared Distance	0.121596870559489
Taneja Divergence	Neyman Chi Squared Distance	0.507488926076089
Taneja Divergence	Probabilistic symmetric X2 Distance	0.873591645055959
Taneja Divergence	Topsoe Distance	0.894656212049346
Taneja Divergence	Chernoff Distance	0.864437934378633
Taneja Divergence	Ruzicka Distance	0.802986596522458
Taneja Divergence	Roberts Distance	0.803206546659924
Taneja Divergence	Motyka Distance	-0.840393195917582
Taneja Divergence	Canberra Distance	-0.226321768432567
Taneja Divergence	Canberra Metric	0.678961625298322
Taneja Divergence	Kulczynski 1 Distance	0.176280380701059
Taneja Divergence	Lorentzian Distance	0.821088436435207
Taneja Divergence	Clark Distance	-0.18830875561955
Taneja Divergence	Hellinger Distance	0.903181720821681
Taneja Divergence	Whittaker index of association Distance	-0.00932639626540973
Taneja Divergence	Spectral Contrast Angle	0.749244466991007
Taneja Divergence	Wave Hedges Distance	-0.250239307209659
Taneja Divergence	Dice Similarity	-0.764977606037539
Taneja Divergence	Inner Product Distance	0.576623708833083
Taneja Divergence	Divergence Distance	-0.189859843182339
Taneja Divergence	Jensen Differences Distance	0.894656212056955
Taneja Divergence	Kumar Johnson Distance	0.0615451870636615
Taneja Divergence	Avg (L1, L8) Distance	0.795764395657846
Taneja Divergence	Vicis Wave Hadges Distance	0.0516158813712054
Taneja Divergence	Vicis-Symmetric X2 1 Distance	0.0284109445206279
Taneja Divergence	Vicis-Symmetric X2 2 Distance	0.122141333133789
Taneja Divergence	Vicis-Symmetric X2 3 Distance	0.860761912437505
Taneja Divergence	Max Symmetric Chi Squared Distance	0.121609111513064
Taneja Divergence	Min Symmetric Chi Squared Distance	0.51647103542491
Taneja Divergence	Additive Symmetric Chi Squared	0.122141333133789
Taneja Divergence	Battacharya Distance	0.62629527361675
Taneja Divergence	Generalized Ochai Index	0.840393195915567
Taneja Divergence	Gower Distance	0.536134989764294
Taneja Divergence	Improved Square Root Cosine Similarity	-0.533898431787183
Taneja Divergence	Intersection Similarity	-0.840393195915446
Taneja Divergence	J Divergence	0.999849701401903
Taneja Divergence	Jensen Shannon Index	0.894656212056956
Taneja Divergence	K Divergence	0.877823577386653
Taneja Divergence	VW6	0.51647103542491
Taneja Divergence	VW5	0.121609111513064
Taneja Divergence	VW4	0.860761912437505
Taneja Divergence	VW3	0.122141333133789
Taneja Divergence	VW2	0.0284109445206279
Taneja Divergence	VW1	0.0516158813712054
Taneja Divergence	Taneja Divergence	1
Taneja Divergence	Symmetric Chi Squared Distance	0.0516158809393076
Taneja Divergence	Squared Chi Squared Distance	0.873591645055938
Taneja Divergence	Square Root Cosine Correlation	-0.926741656806819
Taneja Divergence	Sorensen Distance	0.840393195915566
Taneja Divergence	Minokowski 3 Distance	0.510230252210364
Taneja Divergence	Minokowski 4 Distance	0.481394393375312
Taneja Divergence	Kumar Johnson Divergence	0.0615451870636615
Taneja Divergence	Kumar Hassebrook Similarity	-0.72906059225586
Taneja Divergence	Kullback Leibler Divergence	0.820911611549485
Taneja Divergence	Soergel Distance	0.802986596522458
Symmetric Chi Squared Distance	Spectral Similarity Score	-0.0857713748270101
Symmetric Chi Squared Distance	Weighted Cosine Correlation	-0.0262256232073831
Symmetric Chi Squared Distance	Cosine Correlation	-0.0857713748270101
Symmetric Chi Squared Distance	Stein Scott Similarity	-0.0361694009798145
Symmetric Chi Squared Distance	Stein Scott Similarity Nist	-0.0383036163722189
Symmetric Chi Squared Distance	Pearson Correlation	-0.058505415614285
Symmetric Chi Squared Distance	Spearman Correlation	-0.000428426765831717
Symmetric Chi Squared Distance	Kendall Tau Correlation	0.00795489281350286
Symmetric Chi Squared Distance	Euclidean Distance	-0.00523614693645012
Symmetric Chi Squared Distance	Manhattan Distance	0.0358521737043047
Symmetric Chi Squared Distance	Jaccard Distance	0.0874617841385757
Symmetric Chi Squared Distance	DWT Correlation	-0.0553844238901938
Symmetric Chi Squared Distance	DFT Correlation	-0.0929151159002483
Symmetric Chi Squared Distance	Chebyshev Distance	-0.00636384849176005
Symmetric Chi Squared Distance	Squared Euclidean Distance	-0.00808178671774027
Symmetric Chi Squared Distance	Fidelity Similarity	-0.03297075626868
Symmetric Chi Squared Distance	Matusita Distance	0.0394072354675825
Symmetric Chi Squared Distance	Squared-chord Distance	0.0329707562691582
Symmetric Chi Squared Distance	Harmonic mean Distance	-0.0361620996056302
Symmetric Chi Squared Distance	Pearson Chi Squared Distance	0.797323745574101
Symmetric Chi Squared Distance	Neyman Chi Squared Distance	0.0254271976745824
Symmetric Chi Squared Distance	Probabilistic symmetric X2 Distance	0.036162099605859
Symmetric Chi Squared Distance	Topsoe Distance	0.035491551928912
Symmetric Chi Squared Distance	Chernoff Distance	-0.0809103498396689
Symmetric Chi Squared Distance	Ruzicka Distance	0.0422459010415606
Symmetric Chi Squared Distance	Roberts Distance	0.0349399656367619
Symmetric Chi Squared Distance	Motyka Distance	-0.0358521737022187
Symmetric Chi Squared Distance	Canberra Distance	0.340529082925181
Symmetric Chi Squared Distance	Canberra Metric	-0.0643437585918742
Symmetric Chi Squared Distance	Kulczynski 1 Distance	-0.0235766441851418
Symmetric Chi Squared Distance	Lorentzian Distance	0.0423110857876385
Symmetric Chi Squared Distance	Clark Distance	0.322946682199466
Symmetric Chi Squared Distance	Hellinger Distance	0.0394072354666531
Symmetric Chi Squared Distance	Whittaker index of association Distance	0.360765347661829
Symmetric Chi Squared Distance	Spectral Contrast Angle	0.0877335155705729
Symmetric Chi Squared Distance	Wave Hedges Distance	0.343833262397664
Symmetric Chi Squared Distance	Dice Similarity	-0.0839836814986842
Symmetric Chi Squared Distance	Inner Product Distance	0.101355243939821
Symmetric Chi Squared Distance	Divergence Distance	0.333957650290308
Symmetric Chi Squared Distance	Jensen Differences Distance	0.0354915519248704
Symmetric Chi Squared Distance	Kumar Johnson Distance	0.652656507514213
Symmetric Chi Squared Distance	Avg (L1, L8) Distance	0.0239597274657202
Symmetric Chi Squared Distance	Vicis Wave Hadges Distance	0.999999999976449
Symmetric Chi Squared Distance	Vicis-Symmetric X2 1 Distance	0.667321058912395
Symmetric Chi Squared Distance	Vicis-Symmetric X2 2 Distance	0.797352082680857
Symmetric Chi Squared Distance	Vicis-Symmetric X2 3 Distance	0.0362153458825449
Symmetric Chi Squared Distance	Max Symmetric Chi Squared Distance	0.797322027656285
Symmetric Chi Squared Distance	Min Symmetric Chi Squared Distance	0.0299078238260402
Symmetric Chi Squared Distance	Additive Symmetric Chi Squared	0.797352082680857
Symmetric Chi Squared Distance	Battacharya Distance	-0.026626656605865
Symmetric Chi Squared Distance	Generalized Ochai Index	0.0358521737039848
Symmetric Chi Squared Distance	Gower Distance	-0.199212142511933
Symmetric Chi Squared Distance	Improved Square Root Cosine Similarity	-0.144040212372005
Symmetric Chi Squared Distance	Intersection Similarity	-0.0358521737034898
Symmetric Chi Squared Distance	J Divergence	0.0511933994117371
Symmetric Chi Squared Distance	Jensen Shannon Index	0.0354915519248705
Symmetric Chi Squared Distance	K Divergence	0.0186383304091679
Symmetric Chi Squared Distance	VW6	0.0299078238260402
Symmetric Chi Squared Distance	VW5	0.797322027656285
Symmetric Chi Squared Distance	VW4	0.0362153458825449
Symmetric Chi Squared Distance	VW3	0.797352082680857
Symmetric Chi Squared Distance	VW2	0.667321058912395
Symmetric Chi Squared Distance	VW1	0.999999999976449
Symmetric Chi Squared Distance	Taneja Divergence	0.0516158809393076
Symmetric Chi Squared Distance	Symmetric Chi Squared Distance	1
Symmetric Chi Squared Distance	Squared Chi Squared Distance	0.0361620996061011
Symmetric Chi Squared Distance	Square Root Cosine Correlation	-0.0329707562686774
Symmetric Chi Squared Distance	Sorensen Distance	0.0358521737039847
Symmetric Chi Squared Distance	Minokowski 3 Distance	-0.00541946364123395
Symmetric Chi Squared Distance	Minokowski 4 Distance	-0.00582317679867709
Symmetric Chi Squared Distance	Kumar Johnson Divergence	0.652656507514213
Symmetric Chi Squared Distance	Kumar Hassebrook Similarity	-0.0874617841367472
Symmetric Chi Squared Distance	Kullback Leibler Divergence	0.0758824633200423
Symmetric Chi Squared Distance	Soergel Distance	0.0422459010415606
Squared Chi Squared Distance	Spectral Similarity Score	-0.912139726850545
Squared Chi Squared Distance	Weighted Cosine Correlation	-0.790965254213119
Squared Chi Squared Distance	Cosine Correlation	-0.912139726850545
Squared Chi Squared Distance	Stein Scott Similarity	-0.713467085282551
Squared Chi Squared Distance	Stein Scott Similarity Nist	-0.830739954126396
Squared Chi Squared Distance	Pearson Correlation	-0.904586828307315
Squared Chi Squared Distance	Spearman Correlation	-0.740421271696251
Squared Chi Squared Distance	Kendall Tau Correlation	-0.742230370138139
Squared Chi Squared Distance	Euclidean Distance	0.6776579633547
Squared Chi Squared Distance	Manhattan Distance	0.990848059253539
Squared Chi Squared Distance	Jaccard Distance	0.906549128522512
Squared Chi Squared Distance	DWT Correlation	-0.905696826114358
Squared Chi Squared Distance	DFT Correlation	-0.897969210655991
Squared Chi Squared Distance	Chebyshev Distance	0.512210513796864
Squared Chi Squared Distance	Squared Euclidean Distance	0.58010288494986
Squared Chi Squared Distance	Fidelity Similarity	-0.988932682494247
Squared Chi Squared Distance	Matusita Distance	0.986328053853867
Squared Chi Squared Distance	Squared-chord Distance	0.988932682494279
Squared Chi Squared Distance	Harmonic mean Distance	-0.999999999999974
Squared Chi Squared Distance	Pearson Chi Squared Distance	0.0701293964770762
Squared Chi Squared Distance	Neyman Chi Squared Distance	0.376629737935214
Squared Chi Squared Distance	Probabilistic symmetric X2 Distance	1
Squared Chi Squared Distance	Topsoe Distance	0.998037577721674
Squared Chi Squared Distance	Chernoff Distance	0.844247881667406
Squared Chi Squared Distance	Ruzicka Distance	0.966385866273122
Squared Chi Squared Distance	Roberts Distance	0.968530640643857
Squared Chi Squared Distance	Motyka Distance	-0.990848059253707
Squared Chi Squared Distance	Canberra Distance	-0.0821092560889825
Squared Chi Squared Distance	Canberra Metric	0.744138621169602
Squared Chi Squared Distance	Kulczynski 1 Distance	0.12439876945088
Squared Chi Squared Distance	Lorentzian Distance	0.974734104979454
Squared Chi Squared Distance	Clark Distance	-0.0448650237064595
Squared Chi Squared Distance	Hellinger Distance	0.986328053853804
Squared Chi Squared Distance	Whittaker index of association Distance	0.185840612554406
Squared Chi Squared Distance	Spectral Contrast Angle	0.908973351212506
Squared Chi Squared Distance	Wave Hedges Distance	-0.107446109774796
Squared Chi Squared Distance	Dice Similarity	-0.925680191574587
Squared Chi Squared Distance	Inner Product Distance	0.702603628111921
Squared Chi Squared Distance	Divergence Distance	-0.0448770054579524
Squared Chi Squared Distance	Jensen Differences Distance	0.998037577720605
Squared Chi Squared Distance	Kumar Johnson Distance	0.0289505405191816
Squared Chi Squared Distance	Avg (L1, L8) Distance	0.93361379466991
Squared Chi Squared Distance	Vicis Wave Hadges Distance	0.0361621007118064
Squared Chi Squared Distance	Vicis-Symmetric X2 1 Distance	0.00965076878435922
Squared Chi Squared Distance	Vicis-Symmetric X2 2 Distance	0.0705334414897522
Squared Chi Squared Distance	Vicis-Symmetric X2 3 Distance	0.998714573862136
Squared Chi Squared Distance	Max Symmetric Chi Squared Distance	0.0701396956148739
Squared Chi Squared Distance	Min Symmetric Chi Squared Distance	0.382072436587287
Squared Chi Squared Distance	Additive Symmetric Chi Squared	0.0705334414897522
Squared Chi Squared Distance	Battacharya Distance	0.561967662818157
Squared Chi Squared Distance	Generalized Ochai Index	0.990848059253522
Squared Chi Squared Distance	Gower Distance	0.487979378474897
Squared Chi Squared Distance	Improved Square Root Cosine Similarity	-0.583118280181878
Squared Chi Squared Distance	Intersection Similarity	-0.990848059253502
Squared Chi Squared Distance	J Divergence	0.881860958469243
Squared Chi Squared Distance	Jensen Shannon Index	0.998037577720606
Squared Chi Squared Distance	K Divergence	0.985506688682952
Squared Chi Squared Distance	VW6	0.382072436587287
Squared Chi Squared Distance	VW5	0.0701396956148739
Squared Chi Squared Distance	VW4	0.998714573862136
Squared Chi Squared Distance	VW3	0.0705334414897522
Squared Chi Squared Distance	VW2	0.00965076878435922
Squared Chi Squared Distance	VW1	0.0361621007118064
Squared Chi Squared Distance	Taneja Divergence	0.873591645055938
Squared Chi Squared Distance	Symmetric Chi Squared Distance	0.0361620996061011
Squared Chi Squared Distance	Squared Chi Squared Distance	1
Squared Chi Squared Distance	Square Root Cosine Correlation	-0.988932682494248
Squared Chi Squared Distance	Sorensen Distance	0.990848059253522
Squared Chi Squared Distance	Minokowski 3 Distance	0.586443855779509
Squared Chi Squared Distance	Minokowski 4 Distance	0.553907119436301
Squared Chi Squared Distance	Kumar Johnson Divergence	0.0289505405191816
Squared Chi Squared Distance	Kumar Hassebrook Similarity	-0.906549128523628
Squared Chi Squared Distance	Kullback Leibler Divergence	0.663574000896397
Squared Chi Squared Distance	Soergel Distance	0.966385866273122
Square Root Cosine Correlation	Spectral Similarity Score	0.893028171941016
Square Root Cosine Correlation	Weighted Cosine Correlation	0.804047621605532
Square Root Cosine Correlation	Cosine Correlation	0.893028171941016
Square Root Cosine Correlation	Stein Scott Similarity	0.725846227751614
Square Root Cosine Correlation	Stein Scott Similarity Nist	0.848054421202825
Square Root Cosine Correlation	Pearson Correlation	0.888268895475937
Square Root Cosine Correlation	Spearman Correlation	0.777922969228272
Square Root Cosine Correlation	Kendall Tau Correlation	0.77918684790974
Square Root Cosine Correlation	Euclidean Distance	-0.663717626673719
Square Root Cosine Correlation	Manhattan Distance	-0.966968386282118
Square Root Cosine Correlation	Jaccard Distance	-0.872813257358516
Square Root Cosine Correlation	DWT Correlation	0.903603052341733
Square Root Cosine Correlation	DFT Correlation	0.905868773907023
Square Root Cosine Correlation	Chebyshev Distance	-0.501866363758564
Square Root Cosine Correlation	Squared Euclidean Distance	-0.571881963428699
Square Root Cosine Correlation	Fidelity Similarity	1
Square Root Cosine Correlation	Matusita Distance	-0.988707929984766
Square Root Cosine Correlation	Squared-chord Distance	-0.999999999999993
Square Root Cosine Correlation	Harmonic mean Distance	0.988932682494161
Square Root Cosine Correlation	Pearson Chi Squared Distance	-0.0773613806482396
Square Root Cosine Correlation	Neyman Chi Squared Distance	-0.420268440342318
Square Root Cosine Correlation	Probabilistic symmetric X2 Distance	-0.988932682494211
Square Root Cosine Correlation	Topsoe Distance	-0.996016546193862
Square Root Cosine Correlation	Chernoff Distance	-0.869442164657114
Square Root Cosine Correlation	Ruzicka Distance	-0.935579484304458
Square Root Cosine Correlation	Roberts Distance	-0.935469991508771
Square Root Cosine Correlation	Motyka Distance	0.966968386282621
Square Root Cosine Correlation	Canberra Distance	0.116536178048053
Square Root Cosine Correlation	Canberra Metric	-0.740381319725244
Square Root Cosine Correlation	Kulczynski 1 Distance	-0.142316863657852
Square Root Cosine Correlation	Lorentzian Distance	-0.949868168475389
Square Root Cosine Correlation	Clark Distance	0.0784156984291388
Square Root Cosine Correlation	Hellinger Distance	-0.988707929984679
Square Root Cosine Correlation	Whittaker index of association Distance	-0.141684273997932
Square Root Cosine Correlation	Spectral Contrast Angle	-0.885083560155638
Square Root Cosine Correlation	Wave Hedges Distance	0.142302272099061
Square Root Cosine Correlation	Dice Similarity	0.90058628664203
Square Root Cosine Correlation	Inner Product Distance	-0.692850544287137
Square Root Cosine Correlation	Divergence Distance	0.0782317614041356
Square Root Cosine Correlation	Jensen Differences Distance	-0.996016546195098
Square Root Cosine Correlation	Kumar Johnson Distance	-0.0340616075601752
Square Root Cosine Correlation	Avg (L1, L8) Distance	-0.911902539430264
Square Root Cosine Correlation	Vicis Wave Hadges Distance	-0.0329707573506417
Square Root Cosine Correlation	Vicis-Symmetric X2 1 Distance	-0.0121190298661168
Square Root Cosine Correlation	Vicis-Symmetric X2 2 Distance	-0.0778122390560209
Square Root Cosine Correlation	Vicis-Symmetric X2 3 Distance	-0.981936133589949
Square Root Cosine Correlation	Max Symmetric Chi Squared Distance	-0.0773729053428089
Square Root Cosine Correlation	Min Symmetric Chi Squared Distance	-0.426308494736085
Square Root Cosine Correlation	Additive Symmetric Chi Squared	-0.077812239056021
Square Root Cosine Correlation	Battacharya Distance	-0.600253038268472
Square Root Cosine Correlation	Generalized Ochai Index	-0.966968386282043
Square Root Cosine Correlation	Gower Distance	-0.506028342079706
Square Root Cosine Correlation	Improved Square Root Cosine Similarity	0.597655178760251
Square Root Cosine Correlation	Intersection Similarity	0.966968386282001
Square Root Cosine Correlation	J Divergence	-0.933079256432076
Square Root Cosine Correlation	Jensen Shannon Index	-0.996016546195098
Square Root Cosine Correlation	K Divergence	-0.976493083669206
Square Root Cosine Correlation	VW6	-0.426308494736085
Square Root Cosine Correlation	VW5	-0.0773729053428089
Square Root Cosine Correlation	VW4	-0.981936133589949
Square Root Cosine Correlation	VW3	-0.0778122390560209
Square Root Cosine Correlation	VW2	-0.0121190298661168
Square Root Cosine Correlation	VW1	-0.0329707573506417
Square Root Cosine Correlation	Taneja Divergence	-0.926741656806819
Square Root Cosine Correlation	Symmetric Chi Squared Distance	-0.0329707562686774
Square Root Cosine Correlation	Squared Chi Squared Distance	-0.988932682494248
Square Root Cosine Correlation	Square Root Cosine Correlation	1
Square Root Cosine Correlation	Sorensen Distance	-0.966968386282044
Square Root Cosine Correlation	Minokowski 3 Distance	-0.574216341742984
Square Root Cosine Correlation	Minokowski 4 Distance	-0.542455984347326
Square Root Cosine Correlation	Kumar Johnson Divergence	-0.0340616075601752
Square Root Cosine Correlation	Kumar Hassebrook Similarity	0.872813257360033
Square Root Cosine Correlation	Kullback Leibler Divergence	-0.733075103962869
Square Root Cosine Correlation	Soergel Distance	-0.935579484304458
Sorensen Distance	Spectral Similarity Score	-0.901138842739657
Sorensen Distance	Weighted Cosine Correlation	-0.782363021415439
Sorensen Distance	Cosine Correlation	-0.901138842739657
Sorensen Distance	Stein Scott Similarity	-0.706404127559389
Sorensen Distance	Stein Scott Similarity Nist	-0.816803867438036
Sorensen Distance	Pearson Correlation	-0.892665938046006
Sorensen Distance	Spearman Correlation	-0.720047251618817
Sorensen Distance	Kendall Tau Correlation	-0.722823337448403
Sorensen Distance	Euclidean Distance	0.681854002900392
Sorensen Distance	Manhattan Distance	0.999999999999961
Sorensen Distance	Jaccard Distance	0.915525752097816
Sorensen Distance	DWT Correlation	-0.8959406852722
Sorensen Distance	DFT Correlation	-0.883149471827585
Sorensen Distance	Chebyshev Distance	0.513780816919067
Sorensen Distance	Squared Euclidean Distance	0.577150229194221
Sorensen Distance	Fidelity Similarity	-0.966968386282044
Sorensen Distance	Matusita Distance	0.973773082505735
Sorensen Distance	Squared-chord Distance	0.966968386282037
Sorensen Distance	Harmonic mean Distance	-0.990848059253527
Sorensen Distance	Pearson Chi Squared Distance	0.0656900259104484
Sorensen Distance	Neyman Chi Squared Distance	0.349785200243873
Sorensen Distance	Probabilistic symmetric X2 Distance	0.990848059253492
Sorensen Distance	Topsoe Distance	0.982505592570567
Sorensen Distance	Chernoff Distance	0.819903007382265
